Address,Value,Instruction
0x1626,0x6C64,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x1628,0x7369,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x162A,0x0074,Instruction::Jump(0x0074)
0x162C,0x43BD,Instruction::Call(0x03BD)
0x162E,0x43A7,Instruction::Call(0x03A7)
0x1630,0x8000,Instruction::Literal(0x0000)
0x1632,0x47A4,Instruction::Call(0x07A4)
0x1634,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1636,0xBEA8,Instruction::Literal(0x3EA8)
0x1638,0x435E,Instruction::Call(0x035E)
0x163A,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x163C,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x163E,0x47A4,Instruction::Call(0x07A4)
0x1640,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x1642,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1644,0x8000,Instruction::Literal(0x0000)
0x1646,0x07A4,Instruction::Jump(0x07A4)
0x1648,0x1622,Instruction::Jump(0x1622)
0x164A,0x6F06,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -2 })
0x164C,0x6472,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x164E,0x7265,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1650,0x0040,Instruction::Jump(0x0040)
0x1652,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1654,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1656,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1658,0x2B33,Instruction::Conditional(0x0B33)
0x165A,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x165C,0x435E,Instruction::Call(0x035E)
0x165E,0x4B29,Instruction::Call(0x0B29)
0x1660,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1662,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1664,0x016B,Instruction::Jump(0x016B)
0x1666,0x700F,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x1668,0x164A,Instruction::Jump(0x164A)
0x166A,0x6709,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: -2, d_dir: 1 })
0x166C,0x7465,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x166E,0x6F2D,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: -1, d_dir: 1 })
0x1670,0x6472,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x1672,0x7265,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1674,0xBE90,Instruction::Literal(0x3E90)
0x1676,0x0B29,Instruction::Jump(0x0B29)
0x1678,0x166A,Instruction::Jump(0x166A)
0x167A,0x3E04,Instruction::Conditional(0x1E04)
0x167C,0x6977,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -1 })
0x167E,0x0064,Instruction::Jump(0x0064)
0x1680,0x035E,Instruction::Jump(0x035E)
0x1682,0x167A,Instruction::Jump(0x167A)
0x1684,0x2E04,Instruction::Conditional(0x0E04)
0x1686,0x6977,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -1 })
0x1688,0x0064,Instruction::Jump(0x0064)
0x168A,0x44F1,Instruction::Call(0x04F1)
0x168C,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x168E,0x4B40,Instruction::Call(0x0B40)
0x1690,0x435E,Instruction::Call(0x035E)
0x1692,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1694,0x426A,Instruction::Call(0x026A)
0x1696,0x2B4E,Instruction::Conditional(0x0B4E)
0x1698,0x4B02,Instruction::Call(0x0B02)
0x169A,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x169C,0x8000,Instruction::Literal(0x0000)
0x169E,0x0546,Instruction::Jump(0x0546)
0x16A0,0x1684,Instruction::Jump(0x1684)
0x16A2,0x2104,Instruction::Conditional(0x0104)
0x16A4,0x6977,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -1 })
0x16A6,0x0064,Instruction::Jump(0x0064)
0x16A8,0x4B40,Instruction::Call(0x0B40)
0x16AA,0x435E,Instruction::Call(0x035E)
0x16AC,0xBEAE,Instruction::Literal(0x3EAE)
0x16AE,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x16B0,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x16B2,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x16B4,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x16B6,0x16A2,Instruction::Jump(0x16A2)
0x16B8,0x7604,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x16BA,0x636F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x16BC,0x0073,Instruction::Jump(0x0073)
0x16BE,0x4519,Instruction::Call(0x0519)
0x16C0,0x4537,Instruction::Call(0x0537)
0x16C2,0x7605,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x16C4,0x636F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x16C6,0x3A73,Instruction::Conditional(0x1A73)
0x16C8,0xBEA8,Instruction::Literal(0x3EA8)
0x16CA,0x435E,Instruction::Call(0x035E)
0x16CC,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x16CE,0x426A,Instruction::Call(0x026A)
0x16D0,0x2B6D,Instruction::Conditional(0x0B6D)
0x16D2,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x16D4,0x4B45,Instruction::Call(0x0B45)
0x16D6,0x4B40,Instruction::Call(0x0B40)
0x16D8,0x0B66,Instruction::Jump(0x0B66)
0x16DA,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x16DC,0x16B8,Instruction::Jump(0x16B8)
0x16DE,0x6F05,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x16E0,0x6472,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x16E2,0x7265,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x16E4,0x4519,Instruction::Call(0x0519)
0x16E6,0x4537,Instruction::Call(0x0537)
0x16E8,0x7307,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x16EA,0x6165,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x16EC,0x6372,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x16EE,0x3A68,Instruction::Conditional(0x1A68)
0x16F0,0x4B3A,Instruction::Call(0x0B3A)
0x16F2,0x426A,Instruction::Call(0x026A)
0x16F4,0x2B7F,Instruction::Conditional(0x0B7F)
0x16F6,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x16F8,0x4B45,Instruction::Call(0x0B45)
0x16FA,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x16FC,0x0B79,Instruction::Jump(0x0B79)
0x16FE,0x4519,Instruction::Call(0x0519)
0x1700,0x4537,Instruction::Call(0x0537)
0x1702,0x6407,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1704,0x6665,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1706,0x6E69,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x1708,0x3A65,Instruction::Conditional(0x1A65)
0x170A,0x49D0,Instruction::Call(0x09D0)
0x170C,0x0B45,Instruction::Jump(0x0B45)
0x170E,0x16DE,Instruction::Jump(0x16DE)
0x1710,0x7309,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -2, d_dir: 1 })
0x1712,0x7465,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1714,0x6F2D,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: -1, d_dir: 1 })
0x1716,0x6472,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x1718,0x7265,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x171A,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x171C,0x8000,Instruction::Literal(0x0000)
0x171E,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1720,0x6703,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1722,0x2B95,Instruction::Conditional(0x0B95)
0x1724,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1726,0xBEA2,Instruction::Literal(0x3EA2)
0x1728,0x8001,Instruction::Literal(0x0001)
0x172A,0x8008,Instruction::Literal(0x0008)
0x172C,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x172E,0x6F03,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1730,0x46FE,Instruction::Call(0x06FE)
0x1732,0x6F12,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x1734,0x6576,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -2 })
0x1736,0x2072,Instruction::Conditional(0x0072)
0x1738,0x6973,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x173A,0x657A,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: -2 })
0x173C,0x6F20,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: 0 })
0x173E,0x2066,Instruction::Conditional(0x0066)
0x1740,0x7623,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x1742,0x636F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1744,0x0073,Instruction::Jump(0x0073)
0x1746,0xBE90,Instruction::Literal(0x3E90)
0x1748,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x174A,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x174C,0x2BB0,Instruction::Conditional(0x0BB0)
0x174E,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1750,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1752,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1754,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x1756,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1758,0x435E,Instruction::Call(0x035E)
0x175A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x175C,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x175E,0x0BA5,Instruction::Jump(0x0BA5)
0x1760,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1762,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x1764,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x1766,0x1710,Instruction::Jump(0x1710)
0x1768,0x6F04,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x176A,0x6C6E,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -2 })
0x176C,0x0079,Instruction::Jump(0x0079)
0x176E,0x8000,Instruction::Literal(0x0000)
0x1770,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1772,0x0B8D,Instruction::Jump(0x0B8D)
0x1774,0x1768,Instruction::Jump(0x1768)
0x1776,0x6104,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x1778,0x736C,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 0 })
0x177A,0x006F,Instruction::Jump(0x006F)
0x177C,0x4B3A,Instruction::Call(0x0B3A)
0x177E,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1780,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1782,0x416B,Instruction::Call(0x016B)
0x1784,0x0B8D,Instruction::Jump(0x0B8D)
0x1786,0x1776,Instruction::Jump(0x1776)
0x1788,0x7008,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -2, d_dir: 0 })
0x178A,0x6572,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x178C,0x6976,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -2 })
0x178E,0x756F,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1790,0x0073,Instruction::Jump(0x0073)
0x1792,0x4B3A,Instruction::Call(0x0B3A)
0x1794,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1796,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1798,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x179A,0x0B8D,Instruction::Jump(0x0B8D)
0x179C,0x1788,Instruction::Jump(0x1788)
0x179E,0x3E04,Instruction::Conditional(0x1E04)
0x17A0,0x6F76,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -2 })
0x17A2,0x0063,Instruction::Jump(0x0063)
0x17A4,0x4A90,Instruction::Call(0x0A90)
0x17A6,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x17A8,0x47A4,Instruction::Call(0x07A4)
0x17AA,0x4B54,Instruction::Call(0x0B54)
0x17AC,0x4AA0,Instruction::Call(0x0AA0)
0x17AE,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x17B0,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x17B2,0x4B3A,Instruction::Call(0x0B3A)
0x17B4,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x17B6,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x17B8,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x17BA,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x17BC,0x0B8D,Instruction::Jump(0x0B8D)
0x17BE,0x179E,Instruction::Jump(0x179E)
0x17C0,0x7705,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x17C2,0x6469,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x17C4,0x666F,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x17C6,0x4796,Instruction::Call(0x0796)
0x17C8,0x49A3,Instruction::Call(0x09A3)
0x17CA,0x7C0C,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x17CC,0x17C0,Instruction::Jump(0x17C0)
0x17CE,0x760A,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -2, d_dir: -2 })
0x17D0,0x636F,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x17D2,0x6261,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x17D4,0x6C75,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x17D6,0x7261,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x17D8,0x0079,Instruction::Jump(0x0079)
0x17DA,0x4B16,Instruction::Call(0x0B16)
0x17DC,0x0BD2,Instruction::Jump(0x0BD2)
0x17DE,0x17CE,Instruction::Jump(0x17CE)
0x17E0,0x5F05,Instruction::Call(0x1F05)
0x17E2,0x7974,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x17E4,0x6570,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 0 })
0x17E6,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x17E8,0x0BF8,Instruction::Jump(0x0BF8)
0x17EA,0x439F,Instruction::Call(0x039F)
0x17EC,0x4375,Instruction::Call(0x0375)
0x17EE,0x44D8,Instruction::Call(0x04D8)
0x17F0,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x17F2,0x2BFE,Instruction::Conditional(0x0BFE)
0x17F4,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x17F6,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x17F8,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x17FA,0x0BF5,Instruction::Jump(0x0BF5)
0x17FC,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x17FE,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1800,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x1802,0x17E0,Instruction::Jump(0x17E0)
0x1804,0x6403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1806,0x2B6D,Instruction::Conditional(0x0B6D)
0x1808,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x180A,0x8004,Instruction::Literal(0x0004)
0x180C,0x4546,Instruction::Call(0x0546)
0x180E,0x44F1,Instruction::Call(0x04F1)
0x1810,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1812,0x0C0D,Instruction::Jump(0x0C0D)
0x1814,0x439F,Instruction::Call(0x039F)
0x1816,0x8003,Instruction::Literal(0x0003)
0x1818,0x4546,Instruction::Call(0x0546)
0x181A,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x181C,0x2C13,Instruction::Conditional(0x0C13)
0x181E,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1820,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1822,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1824,0x0C0A,Instruction::Jump(0x0C0A)
